Fecha de Inicio,Fecha de Fin,Año,Clasificación del fenómeno,Tipo de fenómeno,Estado,Municipios Afectados,Descripcion general de los daños,Defunciones,Población afectada ,Viviendas dañadas,Escuelas,Hospitales ,Area de cultivo dañada / pastizales (h),Total de daños (millones de pesos),Fuente
31-1-02,31-1-02,2002,HIDRO,BT,México,ND,Se registran decesos por bajas temperaturas en la entidad.,3,0,0,0,0, -   ,$0.00,CENACOM
6-2-02,6-2-02,2002,GEO,AV,Colima,"Comala, Cuauhtemoc",Abundante exhalacion de piedras incandescentes y vapor de agua por el Volcan de Fuego. ,0,216,0,0,0, -   ,$0.00,CENACOM
6-2-02,6-2-02,2002,HIDRO,BT,Nuevo León,ND,Se registran decesos por bajas temperaturas en la entidad.,1,0,0,0,0, -   ,$0.00,CENACOM
11-2-02,11-2-02,2002,HIDRO,BT,Zacatecas,"Pinos, General Panfilo Natera, Jerez, Jimenez del Teul, Juan Aldama, Luis Moya, Mazapil, Morelos, Melchor Ocampo, Noria de Angeles, Guadalupe, Panuco, Genaro Codina, Rio Grande, Villa de Cos, Vetagrande, Sombrerete, Zacatecas, Ojocaliente",Se registran decesos por bajas temperaturas en la entidad y un importante numero de afectados.,0,"2,000",0,0,0, -   ,$40.30,CENACOM
12-2-02,12-2-02,2002,HIDRO,FV,Baja California,ND,Daños en pastizales y arbustos.,5,0,136,0,0, 250.00 ,$1.60,CENACOM
12-2-02,12-2-02,2002,HIDRO,BT,Durango,"Tepehuanes, Guanacevi, Guadalupe Victoria, Ocampo, San Bernardo, Hidalgo, Otaez, San Dimas, Pueblo Nuevo, Durango, Mezquital.",Se registran decesos por bajas temperaturas en la entidad y un importante numero de afectados.,0,"40,000",0,0,0, -   ,$0.00,CENACOM
14-2-02,14-2-02,2002,HIDRO,SEQ,Sinaloa,"Agostura, Guasave","Los cultivos afectados son de maiz, frijol y legumbres pertenecientes a los municipios de Angostura, Guasave y el Valle del Carrizo.",0,0,0,0,0," 20,000.00 ",$69.20,CENACOM
14-2-02,14-2-02,2002,SOCIO,ATRANS,Morelos,Huitzilac,Volcadura de un camion sobre la carretera libre del municipio de Huitzilac.,6,25,0,0,0, -   ,$0.60,CENACOM
14-2-02,14-2-02,2002,HIDRO,LLUV,Campeche,"Carmen, Astata, Escarcega","Los municipios afectados son Carmen, Atasta y Escarcega.",0,0,300,0,0, -   ,$0.00,CENACOM
14-2-02,14-2-02,2002,HIDRO,BT,Veracruz,ND,Se registran decesos por bajas temperaturas en la entidad y un importante numero de afectados.,1,"18,000",0,0,0, -   ,$0.00,CENACOM
14-2-02,14-2-02,2002,HIDRO,BT,Chihuahua,ND,Se registran decesos por bajas temperaturas en la entidad.,1,0,0,0,0, -   ,$0.00,CENACOM
15-2-02,15-2-02,2002,HIDRO,BT,Coahuila,ND,Se registran decesos por bajas temperaturas en la entidad.,3,0,0,0,0, -   ,$0.00,CENACOM
15-2-02,15-2-02,2002,HIDRO,BT,Sonora,ND,Se registran decesos por bajas temperaturas en la entidad.,2,0,0,0,0, -   ,$0.00,CENACOM
19-2-02,19-2-02,2002,QUIM,FUG,Ciudad de México,Delegacion Cuahutemoc,"Los niños de la escuela primaria ""Republica de Panama"" tuvieron que ser evacuados por la fuga de gas en un restaurante contiguo al plantel . Al parecer, la compañia Regio Gas es la que surtio el combustible al restaurante y segun los dueños detectaron problemas al momento de la carga del liquido. ",0,10,0,0,0, -   ,$0.00,CENACOM
19-2-02,19-2-02,2002,QUIM,EXPL,Michoacán,ND,Explosion en una empresa acerera.,4,4,0,0,0, -   ,$0.00,CENACOM
20-2-02,20-2-02,2002,QUIM,FUG,Oaxaca,ND,La fuga de dioxido se produjo luego de que se acciono accidentalmente el sistema contra incendios del buque cañonero Veracruz que se construye aqui. Al accionarse el sistema contra incendios se libero el dioxido de carbono que hace funciones de extintor del fuego en el cuarto de maquinas del buque patrulla oceanica Veracruz PO 154.,2,24,0,0,0, -   ,$0.00,CENACOM
27-2-02,27-2-02,2002,QUIM,IU,Ciudad de México,ND,"Dejar el calefactor encendido provoco un incendio que quito la vida a tres menores por quemaduras e intoxicacion, mientras su madre estaba ausente. ",3,0,0,0,0, -   ,$0.00,CENACOM
4-3-02,4-3-02,2002,QUIM,IU,Ciudad de México,Delegacion Iztapalapa,"En el predio irregular en una bodega propiedad del gobierno de la ciudad de Mexico, en la colonia Unidad Habitacional Ermita Zaragoza de la delegacion Iztapalapa.",0,340,70,0,0, -   ,$0.00,CENACOM
18-3-02,18-3-02,2002,SOCIO,ATRANS,Jalisco,Mascota,"Volcadura de un autobus  que se dirigia al municipio de Tequila luego de haber visitado Talpa de Allende, un conocido centro religioso local. El autobus cayo en un rio en el municipio de Mascota, a unos 200 kilometros de la capital estatal.",27,0,0,0,0, -   ,$0.60,CENACOM
18-3-02,18-3-02,2002,SOCIO,ATRANS,Chiapas,Tila,"Una camioneta de carga que transportaba a unas 50 personas cayo a un barranco de unos 10 metros de profundidad. El percance sucedio cuando los creyentes retornaban del santuario catolico de Tila, Chiapas, informaron autoridades de Proteccion Civil. ",8,16,0,0,0, -   ,$0.05,CENACOM
21-3-02,21-3-02,2002,SOCIO,ATRANS,Hidalgo,Mineral de la Reforma ,"Un autobus de pasajeros de la linea Flecha Roja se precipito a un barranco de 100 metros de profundidad. El percance ocurrio a la altura de la comunidad de San Lunes, en el kilometro 2.5 de la carretera que conecta a Pachuca con diversos municipios conocidos turisticamente como del Corredor de la Montaña. ",10,60,0,0,0, -   ,$0.60,CENACOM
21-3-02,21-3-02,2002,HIDRO,LLUV,Ciudad de México,Tlalpan,"Los poblados afectados son Santo Tomas Ajusco, San Andres Toltepec, San Miguel Xicalco, Magdalena Pletacalco, San Pedro Martir y San Miguel Ajusco (Delegacion Tlalpan).",0,0,40,0,0, -   ,$0.00,CENACOM
21-3-02,21-3-02,2002,SOCIO,ATRANS,Tamaulipas,ND,Un automovil se impacto contra los muros de contencion de una plazoleta ubicada en la carretera que conduce a la playa.,2,0,0,0,0, -   ,$0.04,CENACOM
22-3-02,22-3-02,2002,SOCIO,ATRANS,Veracruz,Maltrata,Colision de 15 unidades automotrices sobre la autopista Mexico-Veracruz tramo Orizaba-Puebla a la altura de las Cumbres de Maltrata.,1,7,0,0,0, -   ,$0.26,CENACOM
23-3-02,23-3-02,2002,SOCIO,ATRANS,Varios estados,ND,Ocurridos 163 accidentes registrados en 24 h en las principales carreteras del pais.,16,118,0,0,0, -   ,$0.00,CENACOM
24-3-02,24-3-02,2002,QUIM,EXPL,Ciudad de México,Delegacion Cuajimalpa,"Explosion de varios cohetes en el pueblo de San Pablo Chimalpa, en Cuajimalpa.",0,50,0,0,0, -   ,$0.00,CENACOM
28-3-02,28-3-02,2002,SAN,TOX,México,Texcoco,"Consumo de alcohol adulterado en una fiesta particular, realizada el fin de semana en el poblado de Vicente Rivapalacio.",2,0,0,0,0, -   ,$0.00,CENACOM
2-4-02,2-4-02,2002,QUIM,IF,San Luis Potosí,"El Naranjo, El Meco",Afectadas 50 hectareas de bosques en los municipios de El Naranjo y El Meco consumidas.,0,0,0,0,0, 264.50 ,$22.00,CENACOM
2-4-02,2-4-02,2002,HIDRO,SEQ,Sonora,ND,"Se contempla un programa de empleo temporal, el cual proporcionara 1 millon de jornales.",0,0,0,0,0," 80,000.00 ",$32.00,CENACOM
11-4-02,11-4-02,2002,QUIM,IF,México,ND,"Del total presentado, segun autoridades del gobierno mexiquense, el 10 % corresponde a bosques de renuevo.",0,0,0,0,0," 1,088.00 ",$88.10,CENACOM
11-4-02,11-4-02,2002,QUIM,IF,Veracruz,Alto Lucero de Gutierrez Barrios,"Incendio registrado en municipios cercanos a la nucleoelectrica de Laguna Verde, afectando los pastizales del area.",0,0,0,0,0, 60.00 ,$0.06,CENACOM
12-4-02,12-4-02,2002,HIDRO,LLUV,Hidalgo,Pachuca ,"Las colonias afectadas son Villas del Alamo, La Providencia, Mineral de la Reforma, Union Chacon, Real de Minas, Francisco I. Madero y Felipe Angeles, dentro del municipio de Pachuca.",1,8,0,0,0, -   ,$0.00,CENACOM
12-4-02,12-4-02,2002,SOCIO,IS,Ciudad de México,Delegacion Iztapalapa,"Habitantes de 57 colonias y unidades habitacionales de Iztapalapa no tienen agua desde hace por lo menos dos meses. Esta crisis, considerada la peor en la historia de la demarcacion, provoco que sus habitantes bloquearan calles, secuestraran pipas y se apoderaran de las garzas (llaves a traves de las que son llenadas las pipas) para presionar al gobierno delegacional.",0,"500,000",0,0,0, -   ,$0.00,CENACOM
21-4-02,21-4-02,2002,SOCIO,ATRANS,Durango,Topia,"En el poblado El Socavon, municipio de Topia, Durango se precipito en picada una avioneta tipo Cessna matricula XBFFT que habia despegado del aeropuerto Guadalupe Victoria de la capital duranguense. ",5,0,0,0,0, -   ,$1.00,CENACOM
24-4-02,24-4-02,2002,HIDRO,SEQ,Veracruz,ND,"Afectadas 1,000 cabezas de ganado han perecido a raiz de la sequia en algunas zonas de Veracruz.",0,0,0,0,0, -   ,$110.00,CENACOM
25-4-02,25-4-02,2002,QUIM,IF,Chihuahua,ND,Los daños corresponden a los bosques y pastizales del municipio de Janos.,0,0,0,0,0," 1,000.00 ",$41.00,CENACOM
25-4-02,25-4-02,2002,SOCIO,ATRANS,Baja California,Mexicali,"Desplome de un helicoptero, propiedad de la Procuraduria General de la Republica, sobre una vivienda y una escuela.",0,6,0,0,0, -   ,$1.50,CENACOM
28-4-02,28-4-02,2002,QUIM,IF,Campeche,ND,Cultivos de caña afectados.,0,0,0,0,0, 140.00 ,$10.00,CENACOM
1-5-02,1-5-02,2002,QUIM,EXPL,Ciudad de México,Delegacion Tlalpan,Explosion de un taller de juegos pirotecnicos que operaba en la comunidad La Mesa.,2,2,0,0,0, -   ,$0.04,CENACOM
2-5-02,31-8-02,2002,HIDRO,SEQ,Tlaxcala,"Tlaxco, Altzayanca, El Carmen Tequexquitla","Afectados 15 mil productores tlaxcaltecas han resultado afectados ante la prolongada sequia que afecta al agro local, lo cual podria propiciar que 30 por ciento del total de las hectareas cultivables con maiz dejen de producir este año. ",0,0,0,0,0, -   ,$20.00,CENACOM
2-5-02,2-5-02,2002,SOCIO,ATRANS,Coahuila,Saltillo,"Impacto entre un automovil particular y un trailer en el libramiento Monterrey-Saltillo, a la altura del kilometro 23, confirmo la Policia Federal Preventiva (PFP).",2,0,0,0,0, -   ,$0.00,CENACOM
3-5-02,3-5-02,2002,SOCIO,ATRANS,Morelos,Cuernavaca,"El accidente ocurrio a las 23.30 hora local (0430 GMT) del jueves en la autopista que une a la Ciudad de Mexico con la de Cuernavaca, a 70 kilometros al sur de la capital. El conductor del autobus, que transportaba a 22 pasajeros desde Cuernavaca a la capital, perdio el control del vehiculo en el tramo bautizado como ""La Pera"" por su pronunciada curva, en la que han ocurrido numerosos accidentes.""",10,3,0,0,0, -   ,$0.60,CENACOM
4-5-02,4-5-02,2002,HIDRO,SEQ,Coahuila,ND,"Muerte del 3% del ganado de la entidad: 3,000 cabezas de ganado caprino y 1,000 de bovino.",0,0,0,0,0, -   ,$5.50,CENACOM
4-5-02,4-5-02,2002,QUIM,EXPL,Jalisco,ND,"Explosion de una bazuca de juegos pirotecnicos, informaron autoridades de la Unidad Estatal de Proteccion Civil (UEPC). ",1,7,0,0,0, -   ,$0.00,CENACOM
9-5-02,9-5-02,2002,HIDRO,FV,Chiapas,ND,Daño en viviendas por vientos registrados en la entidad.,0,0,60,0,0, -   ,$0.60,CENACOM
10-5-02,10-5-02,2002,QUIM,FUG,Aguascalientes,Leon,"Una fuga de miles de litros de gasolina de un ducto de Petroleos Mexicanos (Pemex) que cruza por el ejido Providencia, a un costado de la autopista Leon-Aguscalientes, provoco el desalojo de decenas de familias y el acordonamiento de 600 metros a la redonda del lugar del percance, ante el riesgo de explosividad que aumento con el intenso calor que azota a esta region del Bajio. ",0,0,0,0,0, -   ,$0.06,CENACOM
14-5-02,14-5-02,2002,SOCIO,ATRANS,México,Lerma,"La aparatosa volcadura de una pipa que transportaba agua tratada, en el kilometro 43.7 de la carretera de cuota Mexico-Toluca, provocando ademas un severo congestionamiento que se prolongo a lo largo de seis kilometros de vehiculos varados. ",1,1,0,0,0, -   ,$0.00,CENACOM
15-5-02,15-5-02,2002,QUIM,DERME,Veracruz,Poza Rica,"La ruptura de un poliducto de Petroleos Mexicanos (Pemex) provoco un derrame de 5 mil barriles de gasolina en la comunidad de San Lorenzo Xicotepec, localizada en este municipio. Cada barril tiene aproximadamente 70 litros de combustible, por lo que el derrame podria ser de alrededor de 350 mil litros. El accidente se registro a la altura del kilometro 58+700 de la tuberia de 18 pulgadas que parte de la refineria ubicada en Poza Rica.",0,5,0,0,0, -   ,$5.80,CENACOM
21-5-02,21-5-02,2002,SOCIO,ATRANS,México,Tlalmanalco,"Un tractocamion con grava perdio los frenos y arrollo a un autobus, un microbus, una combi de la ruta 56, dos camiones de gas LP y ocho vehiculos compactos, en la pendiente del cerro de Tlalmanalco en la carretera federal Mexico-Cuautla.",3,13,0,0,0, -   ,$0.00,CENACOM
27-5-02,27-5-02,2002,QUIM,IF,Baja California Sur,ND,Areas dañadas como consecuencia de incendios.,0,0,0,0,0, 150.00 ,$0.00,CENACOM
1-6-02,1-6-02,2002,HIDRO,SEQ,Zacatecas,ND,"6,000 cabezas de ganado.",0,0,0,0,0, -   ,$100.00,CENACOM
1-6-02,1-6-02,2002,SOCIO,ATRANS,Chihuahua,Guerrero,"Volcadura de dos lanchas en las presas Las Virgenes, en Delicias, y la Abraham Gonzalez, municipio de Guerrero. ",6,8,0,0,0, -   ,$0.00,CENACOM
3-6-02,3-6-02,2002,HIDRO,LLUV,Yucatán,ND,Afectaciones a la entidad en vivienda.,0,40,8,0,0, 72.00 ,$0.58,CENACOM
4-6-02,4-6-02,2002,QUIM,DERME,México,Nezahualcoyotl,"Dolores de cabeza, mareos, lagrimeo en ojos, dermatitis, enfermedades gastrointestinales y de las vias respiratorias asi como sangrado por la nariz sufren familias de Pastores, fraccionamientos de Echegaray asicomo alumnos y profesores de escuelas de la region, producto de los fuertes olores, que emanan coladeras y drenajes y el rio Chico de Los Remedios, en cuyas aguas vierten productos quimicos empresas de las zonas industriales.",0,"2,000",0,0,0, -   ,$0.00,CENACOM
5-6-02,30-11-02,2002,HIDRO,SEQ,Sinaloa,"Guasave, Cosala, Concordia, Angostura, Badiraguato, Choix, Elota, Escuinapa, Culiacan, El Fuerte, Rosario, Mazatlan, Mocorito, Sinaloa, San Ignacio, Salvador Alvarado, Ahome",Muerte de 190 cabezas de ganado.,0,"52,000",0,0,0," 65,000.00 ",$65.00,CENACOM
5-6-02,5-6-02,2002,HIDRO,SEQ,Puebla,"Tlahuapan, Tehitzingo, Tecomatlan, Tecamachalco, Santa Isabel Cholula, San Pedro Yeloixtlahuaca, Hitziltepec",10 municipios son declarados zona de desastre.,0,0,0,0,0, -   ,$12.70,CENACOM
5-6-02,5-6-02,2002,HIDRO,SEQ,San Luis Potosí,ND,Afectaciones derivadas de la sequia.,0,0,0,0,0, -   ,$12.00,CENACOM
5-6-02,5-6-02,2002,SOCIO,ATRANS,México,ND,Automovil particular se impacta contra un poste del alumbrado publico.,1,0,0,0,0, -   ,$0.04,CENACOM
6-6-02,6-6-02,2002,SOCIO,ATRANS,México,ND,Choque entre un camion de transporte publico y un automovil particular.,1,0,0,0,0, -   ,$0.04,CENACOM
7-6-02,7-6-02,2002,HIDRO,SEQ,Tamaulipas,ND,400 cabezas de ganado.,0,0,0,0,0, -   ,$1.80,CENACOM
9-6-02,9-6-02,2002,HIDRO,LLUV,Tamaulipas,San Fernando,Entre los municipios afectados se encuentra San Fernando.,0,0,300,0,0, -   ,$0.00,CENACOM
10-6-02,10-6-02,2002,HIDRO,LLUV,Guerrero,Zihuatanejo,Los daños se concentraron en Zihuatanejo.,3,6,0,0,0, -   ,$0.00,CENACOM
10-6-02,10-6-02,2002,SOCIO,IS,Guerrero,ND,"Los comerciantes de este centro turistico sufren perdidas economicas de unos 12 millones de pesos por cada vez que es suspendido el suministro electrico, lo cual ha sucedido durante toda esta semana debido a un conflicto que mantienen desde el mes pasado pescadores y la Comision Federal de Electricidad (CFE).",0,0,0,0,0, -   ,$12.00,CENACOM
11-6-02,11-6-02,2002,HIDRO,INUND,México,"Ecatepec, Almoloya de Juarez","En Ecatepec afectaciones en 12 viviendas, 7 de ellas con perdida total por ser de material endeble. En Almoloya de Juarez inundaciones en algunas viviendas.",0,0,12,0,0, -   ,$1.65,CENACOM
11-6-02,11-6-02,2002,HIDRO,INUND,Zacatecas,ND,"Inundaciones en vivienda con perdida de techos de material endeble. Derrumbes en bardas y deslaves, acumulacion de lodo. La creciente del rio Chico arrastro un vehiculo. No se cuantifican los daños materiales.",0,0,22,0,0, -   ,$1.15,CENACOM
11-6-02,11-6-02,2002,HIDRO,LLUV,Chiapas,ND,Afectaciones a la entidad en vivienda.,0,16,4,0,0, -   ,$0.00,CENACOM
12-6-02,12-6-02,2002,HIDRO,LLUV,Guanajuato,ND,Afectaciones a la entidad en vivienda.,0,150,30,0,0, -   ,$1.50,CENACOM
12-6-02,12-6-02,2002,HIDRO,LLUV,Yucatán,ND,Afectaciones a la entidad en vivienda.,0,75,15,0,0, -   ,$0.75,CENACOM
12-6-02,12-6-02,2002,HIDRO,LLUV,Michoacán,Morelia,"En Morelia, perdida de techos de material endeble de algunas viviendas. Se instalo un albergue para atender a 70 personas que vieron afectadas sus viviendas.",0,70,14,0,0, -   ,$0.14,CENACOM
12-6-02,12-6-02,2002,HIDRO,INUND,Zacatecas,"Fresnillo, Gudalupe, ","Fresnillo. Inundaciones en 4 viviendas y en una escuela secundaria. Guadalupe. Encharcamiento y acumulacion de lodo afectando a 150 viviendas y algunos caminos. Desbordamiento de la presa El Infalte. Panuco.Inundacion de 400 viviendas y afectaciones a cultivos. Entrega de 400 cobertores, 300 despensas y 100 catres. Cañitas. Afectacion en la presa de Boquilla de abajo. No se tiene el dato de las viviendas afectadas por las inundaciones. Morelos. Encharcamiento e inundacion a un gran numero de viviendas no cuantificadas. Caida de varios postes de energia electrica. Calera.Encharcamiento e inundacion a un gran numero de viviendas no cuantificadas. Zacatecas. Se afectaron dos viviendas en la comunidad El Lorito. Panfilo Natera. Han resultado 10 mil personas afectadas en el municipio.",0,"10,000",404,1,0, -   ,$5.50,CENACOM
13-6-02,13-6-02,2002,GEO,PRM,Jalisco,San Martin de Bolaños,"Derrumbe en el interior de la mina conocida como Zoloaga, en el municipio de San Martin de Bolaños, al norte de Jalisco. De acuerdo con la Procuraduria General de Justicia del Estado (PGJE), el derrumbe se produjo a mas de mil 685 metros de profundidad.",2,0,0,0,0, -   ,$0.00,CENACOM
13-6-02,13-6-02,2002,HIDRO,LLUV,Chiapas,Los Alicantes,Perdida total de los cultivos del municipio de Los Alicantes.,2,2,0,0,0, -   ,$0.00,CENACOM
14-6-02,14-6-02,2002,HIDRO,INUND,Zacatecas,ND,Desbordamiento de varias presas.,1,0,0,0,0, -   ,$0.00,CENACOM
15-6-02,15-6-02,2002,GEO,PRM,Michoacán,ND,Deslave de un cerro.,0,120,15,0,0, -   ,$0.00,CENACOM
15-6-02,15-6-02,2002,HIDRO,LLUV,Zacatecas,"Fresnillo, Panuco, Cañitas, Morelos, Calera, Genaro Codina, Panfilo Natera, Zacatecas, Guadalupe, Vetagrande, Ojocaliente, Loreto ","Los municipios de Fresnillo, Panuco, Cañitas, Morelos, Calera, Genaro Codina, Panfilo Natera, Zacatecas, Guadalupe, Vetagrande, Ojocaliente y Loreto resultaron afectados.",0,500,0,0,0, -   ,$0.00,CENACOM
15-6-02,15-6-02,2002,HIDRO,INUND,Campeche,Hecelchakan,Inundaciones en los domicilios de 18 familias en el municipio de Hecelchakan.,0,100,19,0,0, -   ,$0.95,CENACOM
